title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
"As States Rush to Reopen, Scientists Fear a Coronavirus Comeback",The New York Times,"May 21, 2020",2020-05-21,"Most have not met even minimal criteria for doing so safely, and some are reopening even as coronavirus cases rise, inviting disaster. The much-feared “second ...",https://www.nytimes.com/2020/05/11/health/coronavirus-second-wave-infections.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4939
Black Americans dying of Covid-19 at three times the rate of white people,The Guardian,"May 20, 2020",2020-05-20,"The racial wound at the center of the coronavirus pandemic in the US continues to fester, with latest data showing that African Americans have died from the ...",https://www.theguardian.com/world/2020/may/20/black-americans-death-rate-covid-19-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.08333333333333333,0.21666666666666667,0.0
Coronavirus: More Singapore restaurant closures and layoffs ...,The Straits Times,"May 20, 2020",2020-05-20,"Coronavirus: More Singapore restaurant closures and layoffs to come, Chope survey finds. Revenues from takeaways and deliveries have been insufficient to ...",https://www.straitstimes.com/business/economy/coronavirus-more-singapore-restaurant-closures-and-layoffs-to-come-survey-finds,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.0
All 50 U.S. states have taken steps toward reopening in time for Memorial Day weekend,Washington Post,"May 19, 2020",2020-05-19,"The coronavirus's U.S. death toll surpassed 90,000 on Tuesday, as states moved forward to reopen as Memorial Day weekend approaches. By Wednesday, all ...",https://www.washingtonpost.com/nation/2020/05/19/coronavirus-update-us/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Some use coronavirus downtime to write self-help books ...,The Straits Times,"May 18, 2020",2020-05-18,"Ms Flinn in turn ""distilled"" her 30 years of experience in business management into the book Karma: How To Stay Calm And Productive Through Coronavirus To ...",https://www.straitstimes.com/lifestyle/arts/some-use-coronavirus-downtime-to-write-self-help-books-childrens-books,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Pelosi criticizes Trump for taking hydroxychloroquine, ‘something that has not been approved by the scientists’",Washington Post,"May 18, 2020",2020-05-18,Head of Florida coronavirus database says she was removed for refusing to censor data. By Meryl Kornfield. The architect and manager of Florida's coronavirus ...,https://www.washingtonpost.com/nation/2020/05/18/coronavirus-update-us/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.5764
"Russia's coronavirus cases near 300,000; Trump threatens to withdraw from WHO",CNBC,"May 18, 2020",2020-05-18,"Russia's coronavirus cases near 300,000; Trump threatens to withdraw from WHO. Published Mon, May 18 20208:04 AM EDT Updated Tue, May 19 20207 ...",https://www.cnbc.com/2020/05/18/coronavirus-latest-updates.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.4,-0.3818
Coronavirus: Many of the current restrictions to continue even ...,The Straits Times,"May 17, 2020",2020-05-17,"Coronavirus: Many of the current restrictions to continue even after circuit breaker ends, says Lawrence Wong. The Government is considering what activities ...",https://www.straitstimes.com/singapore/coronavirus-many-of-the-current-restrictions-to-continue-even-after-circuit-breaker-ends,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.45,0.0
F.D.A. Halts Coronavirus Testing Program Backed by Bill Gates,The New York Times,"May 16, 2020",2020-05-16,The program allows people in the Seattle area to easily take a coronavirus test at home. Researchers say such testing is essential for future monitoring of the virus.,https://www.nytimes.com/2020/05/15/us/coronavirus-testing-seattle-bill-gates.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0258
"Coronavirus Relief Packages: Details For Businesses, Individuals, Health",NPR,"May 15, 2020",2020-05-15,Congress has authorized roughly $3 trillion in coronavirus relief in four separate measures over the last two months. These bills attempt to protect the American ...,https://www.npr.org/2020/05/15/854774681/congress-has-approved-3-trillion-for-coronavirus-relief-so-far-heres-a-breakdown,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4767
Coronavirus: Tight measures at dorms for healthy and ...,The Straits Times,"May 15, 2020",2020-05-15,SINGAPORE - Blocks in dormitories set aside for healthy migrant workers - either those who have tested negative or have recovered from the coronavirus - will ...,https://www.straitstimes.com/singapore/coronavirus-tight-measures-at-dorms-for-healthy-and-recovered-migrant-workers-to-prevent,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1607142857142857,0.39285714285714285,0.4019
"As U.S. death toll surpasses 85,000, vaccine expert warns of the ‘darkest winter in modern history’",Washington Post,"May 14, 2020",2020-05-14,"The death toll from the novel coronavirus passed 85,000 in the United States on Thursday, and the number of confirmed covid-19 cases grew to more than 1.4 ...",https://www.washingtonpost.com/nation/2020/05/14/coronavirus-update-us/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.3,-0.6486
Watch the coronavirus' rampage through the body,Science Magazine,"May 14, 2020",2020-05-14,"... COVID-19, can severely damage lungs, but in serious cases it doesn't stop there—clinicians have observed bodywide damage because of the coronavirus.",https://www.sciencemag.org/news/2020/05/watch-coronavirus-rampage-through-body,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Coronavirus: Ever-changing profile of a silent killer with many ...,The Straits Times,"May 14, 2020",2020-05-14,The detectives of the microbial world are still learning more about the coronavirus. Healthcare ...,https://www.straitstimes.com/singapore/health/changing-profile-of-a-silent-killer,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3,-0.6486
Coronavirus: Japan to create scheme to inject capital into ...,The Straits Times,"May 14, 2020",2020-05-14,"Japan has reported close to 16,000 coronavirus infections and over 650 deaths. Big companies in key Japanese industries, including auto giants like Toyota Motor ...",https://www.straitstimes.com/business/economy/japan-to-create-scheme-to-inject-capital-into-pandemic-hit-firms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2732
Coronavirus may never go away: WHO,CNA,"May 14, 2020",2020-05-14,Coronavirus may never go away: WHO. Michael Ryan FILE PHOTO: Executive Director of the World Health Organization's (WHO) emergencies programme Mike ...,https://www.channelnewsasia.com/news/world/covid19-coronavirus-who-go-away-12729420,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Chancellor extends furlough scheme until October - GOV.UK,GOV.UK,"May 12, 2020",2020-05-12,"Coronavirus Job Retention Scheme will continue until end of October; furloughed workers across UK will continue to receive 80% of their current salary, up to £ ...",https://www.gov.uk/government/news/chancellor-extends-furlough-scheme-until-october,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.128
US fossil fuel giants set for a coronavirus bailout bonanza,The Guardian,"May 12, 2020",2020-05-12,"... a potential bonanza under federal government plans for a bond bailout, part of the rescue package for the coronavirus crisis. At least 90 fossil fuel companies, ...",https://www.theguardian.com/environment/2020/may/12/us-fossil-fuel-companies-coronavirus-bailout-oil-coal-fracking-giants-bond-scheme,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.1027
Coronavirus: 'Too big a price to pay' to achieve herd immunity ...,The Straits Times,"May 12, 2020",2020-05-12,Coronavirus: 'Too big a price to pay' to achieve herd immunity in Singapore through natural infection.,https://www.straitstimes.com/singapore/coronavirus-too-big-a-price-to-pay-to-achieve-herd-immunity-through-natural-infection,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,-0.1027
"In Coronavirus War Of Words With The U.S., China Pulls No ...",NPR,"May 11, 2020",2020-05-11,"A rapidly spreading outbreak of the new coronavirus was a ""massive risk and challenge"" to social stability, Chinese President Xi Jinping warned top party ...",https://www.npr.org/2020/05/11/852645612/in-coronavirus-war-of-words-china-pulls-no-punches,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7269
"Coronavirus-related hunger in the US spikes, with food programs struggling to keep up",Vox,"May 11, 2020",2020-05-11,Coronavirus is exacerbating America's hunger crisis. Food banks and SNAP are completely overwhelmed right now. By Li Zhouli@vox.com ...,https://www.vox.com/2020/5/11/21233063/food-banks-snap-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.5859
Coronavirus News: Live Updates,The New York Times,"May 10, 2020",2020-05-10,Tracking the high coronavirus toll in U.S. nursing homes. Trump is losing ground with seniors when it comes to his handling of the virus. A virus 'conspiracy' video ...,https://www.nytimes.com/2020/05/09/us/coronavirus-news-updates.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.5,0.0
How coronavirus attacks the human body,Washington Post,"May 10, 2020",2020-05-10,"Today, there is widespread recognition that the novel coronavirus is far more unpredictable than a simple respiratory virus. Often it attacks the lungs, but it can also ...",https://www.washingtonpost.com/health/2020/05/10/coronavirus-attacks-body-symptoms/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,-0.4404
Coronavirus: More approved for government financial ...,The Straits Times,"May 10, 2020",2020-05-10,"The coronavirus has seen more Singaporeans and permanent residents on government financial aid in March and April this year, compared with the same ...",https://www.straitstimes.com/politics/more-approved-for-govt-financial-assistance-schemes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.25,0.4754
"Coronavirus: High barriers, visual markings among measures ...",The Straits Times,"May 9, 2020",2020-05-09,"Coronavirus: High barriers, visual markings among measures firms must have from May 12.",https://www.straitstimes.com/singapore/coronavirus-high-barriers-visual-markings-to-keep-workers-at-safe-distance-among-slew-of,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.08,0.26999999999999996,0.0
"Coronavirus FAQs: Temperature Screenings, Swimming Pool Risks, Mosquitoes ...? : Goats and Soda",NPR,"May 8, 2020",2020-05-08,Does the virus spread through the water? People are asking whether they should be concerned about being exposed to the coronavirus while swimming. Experts ...,https://www.npr.org/sections/goatsandsoda/2020/05/08/853018233/coronavirus-faqs-do-temperature-screenings-help-can-mosquitoes-spread-it,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.2732
Coronavirus: Athletes could be particularly vulnerable to ...,The Straits Times,"May 8, 2020",2020-05-08,"Coronavirus: Athletes could be particularly vulnerable to serious Covid-19 symptoms, says union. FC Cologne players before training on May 7, 2020, ahead of ...",https://www.straitstimes.com/sport/coronavirus-athletes-could-be-particularly-vulnerable-to-serious-covid-19-symptoms-says-union,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.5,0.5,-0.2944
"Coronavirus live updates: Task force shifting focus; 10,000 cases in meatpacking plants; April jobs report could be worst ever",USA TODAY,"May 6, 2020",2020-05-06,"There have been more than 10,000 coronavirus cases linked to the meatpacking industry, and at least one in 170 plants over 29 states. The economy remains in ...",https://www.usatoday.com/story/news/health/2020/05/06/coronavirus-live-updates-trump-white-house-task-force-death-toll/5171746002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.4318181818181818,0.75,-0.6249
Coronavirus helps China pull ahead in the 5G race,Nikkei Asian Review,"May 6, 2020",2020-05-06,"TAIPEI -- In February, as cities throughout Sichuan Province were locked down to combat the spread of the coronavirus, unmanned drones circled the skies, ...",https://asia.nikkei.com/Spotlight/5G-networks/Coronavirus-helps-China-pull-ahead-in-the-5G-race,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3818
Why has eastern Europe suffered less from coronavirus than the west?,The Guardian,"May 5, 2020",2020-05-05,The coronavirus map of Europe makes one thing clear: the richer nations of western Europe have suffered more from the virus than countries in the eastern half ...,https://www.theguardian.com/world/2020/may/05/why-has-eastern-europe-suffered-less-from-coronavirus-than-the-west,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.16666666666666666,0.06666666666666667,-0.4939
"Coronavirus: China donates 600,000 masks to Singapore, Singapore News & Top Stories",The Straits Times,"May 5, 2020",2020-05-05,This comes after Singapore and China reaffirmed their commitment to ensure the free flow of goods and medical supplies during the coronavirus pandemic in April ...,https://www.straitstimes.com/singapore/coronavirus-china-donates-600000-masks-to-singapore,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.2023
Coronavirus: World leaders pledge billions for vaccine fight,BBC News,"May 4, 2020",2020-05-04,More than $8bn (£6.5bn) has been pledged to help develop a coronavirus vaccine and fund research into the diagnosis and treatment of the disease. Some 40 ...,https://www.bbc.com/news/world-europe-52525387,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3818
China Quiets Talk of Coronavirus Cover-Up in Wuhan,The New York Times,"May 4, 2020",2020-05-04,"China Quiets Talk of Coronavirus Cover-Up in Wuhan. Demands for accountability run afoul of China's nationalist narrative. A dozen countries, including Italy and ...",https://www.nytimes.com/2020/05/04/world/coronavirus-world-cases-deaths.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.296
"Minister warns of marathon battle against coronavirus, Politics News & Top Stories",The Straits Times,"May 4, 2020",2020-05-04,SINGAPORE - Singapore must dig in for a long battle against the coronavirus outbreak but will consider further easing the circuit breaker measures in a month's ...,https://www.straitstimes.com/politics/coronavirus-spore-can-consider-further-opening-up-from-june-1-to-ramp-up-virus-testing,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,-0.296
Coronavirus: Pandemic's disruption of energy sector holds ...,The Straits Times,"May 4, 2020",2020-05-04,Coronavirus: Pandemic's disruption of energy sector holds insights for a fossil fuel-free future. Demand for fossil fuels is likely to return once restrictions are lifted.,https://www.straitstimes.com/singapore/environment/coronavirus-pandemics-disruption-of-the-energy-sector-holds-insights-for-a,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.1027
"Hostile states trying to steal coronavirus research, says UK agency",The Guardian,"May 3, 2020",2020-05-03,We have seen an increased proportion of cyber-attacks related to coronavirus and our experts work around the clock to help organisations targeted. The Guardian ...,https://www.theguardian.com/world/2020/may/03/hostile-states-trying-to-steal-coronavirus-research-says-uk-agency,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7003
The Coronavirus Becomes a Battle Cry for U.S. Extremists,The New York Times,"May 3, 2020",2020-05-03,The Coronavirus Becomes a Battle Cry for U.S. Extremists. White supremacists seek to stoke the fear and disruption caused by the pandemic to push their agenda ...,https://www.nytimes.com/2020/05/03/us/coronavirus-extremists.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6908
Coronavirus: Drug being studied in Singapore gets US nod for ...,The Straits Times,"May 3, 2020",2020-05-03,"It is remdesivir, an experimental anti-viral drug that blocks the coronavirus from replicating. The approval had come just two days ago after early data released ...",https://www.straitstimes.com/singapore/health/drug-being-studied-here-gets-us-nod-for-emergency-use,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"NIH abruptly cuts coronavirus research funding, alarming scientists",Ars Technica,"May 1, 2020",2020-05-01,"NIH abruptly cuts coronavirus research funding, alarming scientists. The funding went to understanding how coronaviruses jump from bats to humans. Beth Mole - ...",https://arstechnica.com/science/2020/05/nih-cuts-coronavirus-funding-amid-trump-comments-and-conspiracy-theories/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.1125,0.8,-0.4019
