title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Kamala Harris' allies in the business world kick off fundraising blitz for Biden campaign,CNBC,"Aug 24, 2020",2020-08-24,Some of her supporters in the business world had not been as engaged with Biden's campaign before she joined the ticket. The fundraising blitz comes even as ...,https://www.cnbc.com/2020/08/24/kamala-harris-allies-in-the-business-world-kick-off-fundraising-blitz-for-biden.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Donald Trump Jr. says Biden’s policies ‘would stop our economic recovery cold’,MarketWatch,"Aug 24, 2020",2020-08-24,"“Biden's radical left-wing policies would stop our economic recovery cold,” Donald Trump Jr. said. “He's already talking about shutting the country down again.",https://www.marketwatch.com/story/donald-trump-jr-says-bidens-policies-would-stop-our-economic-recovery-cold-2020-08-24,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.19999999999999998,0.6,-0.296
"Biden to ABC's David Muir on raising taxes: 'No new taxes' for anyone making less than $400,000",ABC News,"Aug 23, 2020",2020-08-23,"Joe Biden, Kamala Harris talk COVID-19 and taxes with ABC's David Muir: Part 1. In their first joint interview after the Democratic National Convention, the two ...",https://abcnews.go.com/Politics/biden-abcs-david-muir-raising-taxes-taxes-making/story?id=72554803,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.11742424242424242,0.2606060606060606,0.0
Biden says he is willing to 'shut down' US to contain Covid-19,Financial Times,"g · Aug 22, 2020",2020-08-22,Democratic presidential candidate Joe Biden said he would “shut down” the country if elected president to stop the spread of coronavirus if scientists ...,https://www.ft.com/content/db1e3f43-0bfb-4c44-92d0-8c9cbce02a65,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.04722222222222221,0.5194444444444445,0.0
Biden to ABC's David Muir: 'I would shut [country] down' to prevent spread of COVID-19 if scientists recommended,ABC News,"Aug 21, 2020",2020-08-21,Biden says he would 'listen to the scientists' in combating COVID-19. “I will be prepared to do whatever it takes to save lives because we cannot get the country ...,https://abcnews.go.com/Politics/biden-abcs-david-muir-shut-country-prevent-spread/story?id=72519690,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15555555555555559,0.2888888888888889,0.2263
"DNC 2020 Highlights: Joe Biden's Speech, Push To Vote, Contrast With Trump",NPR,"Aug 21, 2020",2020-08-21,"DNC 2020 Highlights: Joe Biden's Speech, Push To Vote, Contrast With Trump Joe Biden delivered the speech of his life Thursday night, seeking to show, ...",https://www.npr.org/2020/08/21/904502053/biden-promises-light-after-trump-s-darkness-7-takeaways-from-the-dnc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
GOP pollster gives Biden high marks on speech — 'challenges for Donald Trump are significant',CNBC,"Aug 21, 2020",2020-08-21,"“I do believe that Joe Biden is ahead, and I do believe the challenges for Donald Trump are significant” heading into next week's GOP convention, added Frank ...",https://www.cnbc.com/2020/08/21/gop-pollster-frank-luntz-gives-joe-biden-high-marks-on-dnc-speech.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2675,0.7075,0.2732
DNC 2020: Biden vows to end Trump's 'season of darkness',BBC News,"Aug 21, 2020",2020-08-21,What did Biden say? Mr Biden's live speech marked the grand finale of the four-night Democratic party conference. But there was ...,https://www.bbc.com/news/election-us-2020-53858149,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.25
Read Joe Biden's full 2020 Democratic National Convention speech,CNBC,"Aug 21, 2020",2020-08-21,"Read Biden's full remarks below: Good evening. Ella Baker, a giant of the civil rights movement, left us with this wisdom: Give people light and they will ...",https://www.cnbc.com/2020/08/21/joe-biden-dnc-speech-transcript.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.35,0.55,0.0
Joe Biden’s convention was about the content of our character,Brookings Institution,"Aug 21, 2020",2020-08-21,"When Joe Biden accepted the nomination of the Democratic Party on Thursday night, it brought to a close a convention that was remarkable not only for the fact ...",https://www.brookings.edu/blog/fixgov/2020/08/21/joe-bidens-convention-was-about-the-content-of-our-character/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Top Republican National Security Officials Say They Will Vote for Biden,The New York Times,"Aug 21, 2020",2020-08-21,"Biden formally accepted the nomination, lays out a 10-point indictment of Mr. Trump's actions, accusing him of undermining the rule of law, aligning himself with ...",https://www.nytimes.com/2020/08/20/us/politics/republican-national-security-biden.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.4939
US allies must brace for tougher China stance from Biden,Nikkei Asian Review,"Aug 21, 2020",2020-08-21,"One big question is how Biden's leadership would affect U.S.-Sino relations, which have sunk to decades long lows. Asian countries that are fending off China's ...",https://asia.nikkei.com/Spotlight/Comment/US-allies-must-brace-for-tougher-China-stance-from-Biden,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1779
"Bidding for Pennsylvania, Trump trolls Biden in old backyard",Associated Press,"Aug 20, 2020",2020-08-20,"OLD FORGE, Pa. (AP) — Determined to keep Pennsylvania in his column, President Donald Trump took the fight to Joe Biden's old backyard Thursday and ...",https://apnews.com/c1409d5c6d0a30ec1d1d4d61b34fb468,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.2,0.0
How Biden can use this speech to fire Trump,CNN,"on · Aug 20, 2020",2020-08-20,"So, there is a lot riding on Biden's speech tonight. As one of the folks who helped Bill Clinton write his convention speech in 1992 -- the last time we fired an ...",https://www.cnn.com/2020/08/20/opinions/joe-biden-dnc-democratic-convention-speech-begala/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
"Trump Raises $165 Million With Party in July, Outpacing Biden",The New York Times,"Aug 20, 2020",2020-08-20,"Biden will skip the convention and accept the nomination in Delaware. In primary races, progressives triumphed and a polarizing Republican fell.",https://www.nytimes.com/2020/08/05/us/elections/trump-vs-biden.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4019
Democratic convention schedule: What to watch for at Biden's nomination party,BBC News,"Aug 20, 2020",2020-08-20,"We've reached the final night of the Democratic National Convention - and Joe Biden has been crowned as the party's presidential nominee. Of course this year, ...",https://www.bbc.com/news/election-us-2020-53585506,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4019
Joe Biden United the Democrats—It’s Not Likely to Last,Wall Street Journal,"Aug 19, 2020",2020-08-19,"Biden's primary win—but merely postponed. If the former vice president wins the White House, he will preside over the fight on how the party governs. If ...",https://www.wsj.com/articles/biden-united-the-democratsits-not-likely-to-last-11597847147,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.5333333333333333,0.4215
Biden’s Holiday From History,The Atlantic,"Aug 19, 2020",2020-08-19,"This year's Democratic convention is heavy on biography, light on history. Speaker after speaker has told the story of Joe Biden's personal life: his working-class ...",https://www.theatlantic.com/ideas/archive/2020/08/bidens-holiday-history/615409/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4019
Why Joe Biden Keeps Missing His Own V.P. Deadlines,The New York Times,"Aug 18, 2020",2020-08-18,Biden's campaign. “He's very deliberative with his decision-making. It works.” This kind of approach — being openly ...,https://www.nytimes.com/2020/08/07/us/politics/joe-biden-vice-presidential-search.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.19999999999999998,0.525,-0.296
"Biden's long foreign-policy record signals how he'll reverse Trump, rebuild old alliances and lead the pandemic response",The Conversation UK,"Aug 18, 2020",2020-08-18,"Joe Biden, internationalist. As vice president, Biden's relationships with world leaders were based on personal chemistry and empathy, enriched by his often ...",https://theconversation.com/bidens-long-foreign-policy-record-signals-how-hell-reverse-trump-rebuild-old-alliances-and-lead-the-pandemic-response-143671,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.025,0.30000000000000004,0.0
Jill Biden says Joe Biden will make the nation 'whole' in her Democratic National Convention speech,CNBC,"Aug 18, 2020",2020-08-18,"them” message that Joe Biden's opponent, President Donald Trump, is pinning his reelection hopes on. But Jill Biden did not mention Trump at all, not even in ...",https://www.cnbc.com/2020/08/18/jill-biden-dnc-speech.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.4,0.0
Cindy McCain voices appreciation of Biden,Politico,"Aug 18, 2020",2020-08-18,"In a video touting Biden's national security bona fides and bipartisan relationships, a narrator described Biden and McCain's introduction when Biden was a ...",https://www.politico.com/news/2020/08/18/cindy-mccain-joe-biden-dnc-398162,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5106
Jill Biden is finally ready to be first lady. Can she help her husband beat Trump?,Washington Post,"Aug 17, 2020",2020-08-17,"So central was Jill Biden's role in the process that the selection committee had presented their initial findings to the Bidens as a pair. With Jill's input, Joe narrowed ...",https://www.washingtonpost.com/lifestyle/style/jill-biden-is-finally-ready-to-be-first-lady-can-she-help-her-husband-beat-trump/2020/08/17/acacc936-e007-11ea-8181-606e603bb1c4_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.225,0.41666666666666663,0.6369
Cardi B In Conversation With Joe Biden,ELLE.com,"Aug 17, 2020",2020-08-17,"Cardi virtually meets Biden's daughter, Ashley, who is a fan. JB: You know the nickname she gave me when she was growing up? She called me Joey B. So we ...",https://www.elle.com/culture/career-politics/a33549416/cardi-b-joe-biden-interview/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Biden talks to Cardi B as pressure mounts to face tough questions from reporters,Fox News,"Aug 17, 2020",2020-08-17,It doesn't appear that Biden's chat with Cardi B is going to slow down the growing calls for the former vice president to take questions from actual journalists.,https://www.foxnews.com/media/joe-biden-facing-increased-pressure-take-questions,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.3888888888888889,0.8333333333333334,-0.4019
Election advantage stays with Biden; enthusiasm deficit eases ...,ABC News,"Aug 17, 2020",2020-08-17,"Biden's enthusiasm score started up before he selected Harris; it's risen in ABC/Post polls since May. Nonetheless, views of her selection are positive; as reported ...",https://abcnews.go.com/PollingUnit/election-advantage-stays-biden-enthusiasm-deficit-eases-remains/story?id=72356854,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5423
Trump retweets Russian propaganda about Biden that US intel agencies say is intended to influence 2020 election,CNN,"Aug 17, 2020",2020-08-17,"But Trump and his allies, as well as Kremlin-controlled media outlets, have used the tapes to foment conspiracies about Biden's dealings with Ukraine. 'A willing ...",https://www.cnn.com/2020/08/17/politics/trump-retweets-known-russian-disinformation-biden-derkach/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.05,0.05,-0.25
Poll: Biden Expands Lead; A Third Of Country Says It Won't ...,NPR,"Aug 14, 2020",2020-08-14,"Democrat Joe Biden's lead has expanded to double-digits against President Trump in the presidential election, an NPR/PBS NewsHour/Marist poll finds. Biden ...",https://www.npr.org/2020/08/14/902265017/poll-biden-expands-lead-a-third-of-country-says-it-wont-get-vaccinated,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1027
Joe Biden calls for a nationwide mask mandate as he pushes his plan to combat coronavirus,CNBC,"Aug 13, 2020",2020-08-13,"Kamala Harris, Biden drew a sharp contrast with President Donald Trump, who opposes mask mandates and rarely wears one himself. “It's not about your rights.",https://www.cnbc.com/2020/08/13/joe-biden-calls-for-a-nationwide-mask-mandate-to-combat-coronavirus.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
Inside Joe Biden's race of a lifetime,Financial Times,"Aug 12, 2020",2020-08-12,Inside Joe Biden's race of a lifetime. He has been trying to win the White House for more than 30 years. Can he beat Donald Trump in 2020?,https://www.ft.com/content/181fba7f-44e3-4313-a104-b76fb0910b9b,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Kamala Harris named by Joe Biden as his VP pick,NBC News,"Aug 12, 2020",2020-08-12,The announcement from Biden — which a campaign aide told NBC News came about 90 minutes after he called Harris to tell her — caps weeks of speculation ...,https://www.nbcnews.com/politics/2020-election/joe-biden-selects-kamala-harris-his-running-mate-n1235771,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Recap: Biden And VP Pick Kamala Harris Deliver Remarks,NPR,"Aug 12, 2020",2020-08-12,"Presumptive Democratic presidential nominee Joe Biden and his newly named running mate, Sen. Kamala Harris of California, made their first joint appearance ...",https://www.npr.org/2020/08/12/901462712/biden-and-harris-to-introduce-their-presidential-ticket-in-delaware,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Biden picks Kamala Harris as running mate, first Black woman",Associated Press,"Aug 11, 2020",2020-08-11,"In choosing Harris, Biden is embracing a former rival from the Democratic primary who is familiar with the unique rigor of a national campaign. The 55-year-old ...",https://apnews.com/article/5ac8fff8bbe1c70479604e3ff62ecb10,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.04166666666666667,0.3833333333333333,0.0
"Joe Biden picks Sen. Kamala Harris to be his vice presidential running mate, making her the first Black woman on a major ticket",CNBC,"Aug 11, 2020",2020-08-11,"Biden's selection of Harris, 55, lends racial diversity, gender parity and generational breadth to his campaign. It also represents a strategic decision by the 77-year- ...",https://www.cnbc.com/2020/08/11/joe-biden-vp-pick-sen-kamala-harris.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.04861111111111111,0.4222222222222222,0.0
Joe Biden picks Kamala Harris as his running mate,CNN,"Aug 11, 2020",2020-08-11,"The two are set to appear together for the first time for a speech Wednesday in Wilmington, Delaware. Biden's campaign has not yet said what time that speech will ...",https://www.cnn.com/2020/08/11/politics/biden-vp-pick/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"U.S. intelligence report on Trump-Biden election meddling reveals who Russia, China and Iran want to win",CNBC,"Aug 7, 2020",2020-08-07,"Russia is trying to “undermine” presumptive Democratic nominee Joe Biden's candidacy, a leading U.S. intelligence official said Friday. But China and Iran want ...",https://www.cnbc.com/2020/08/07/us-intel-russia-trying-to-hurt-biden-but-china-iran-dont-want-trump.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.8,0.4,0.802
"Biden: Latino community is diverse, ‘unlike the African American community’",Politico,"Aug 6, 2020",2020-08-06,Biden's campaign said the comment was meant to describe the diversity of political opinion among Latino Americans and was not a judgment on cultural diversity.,https://www.politico.com/news/2020/08/06/joe-biden-latino-african-american-remark-392354,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
'Not Another Foot': Biden Vows To End Trump Border Wall If Elected,NPR,"Aug 5, 2020",2020-08-05,"Presumptive Democratic nominee Joe Biden says if elected, he would not tear down the parts of the barrier along the U.S. Southern border built during the ...",https://www.npr.org/2020/08/05/899266045/biden-would-end-border-wall-construction-but-wont-tear-down-trump-s-additions,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Biden will beat Trump, says historian who predicted every presidential race since 1984",CNBC,"Aug 5, 2020",2020-08-05,Historian Allan Lichtman has announced his pick for 2020: Presumptive Democratic nominee Joe Biden. Lichtman's prediction model looks at 13 different ...,https://www.cnbc.com/2020/08/05/biden-will-beat-trump-says-historian-who-predicted-every-race-since-1984.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Biden Increases Edge Over Trump In NPR Battleground Map,NPR,"Aug 3, 2020",2020-08-03,"If all of the states leaning in Biden's direction currently wind up going his way this fall, he would secure more than enough electoral votes to win the presidency.",https://www.npr.org/2020/08/03/897202359/2020-electoral-map-ratings-trump-slides-biden-advantage-expands-over-270-votes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4019
