title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
AMD vs. Intel shares: Traders debate which is the best bet,CNBC,"Jul 27, 2020",2020-07-27,"The two stocks tell a very different story on the chips space. As AMD has rallied 49% this year, Intel has fallen 16%. Nancy Tengler, chief investment officer at Laffer ...",https://www.cnbc.com/2020/07/27/amd-vs-intel-shares-traders-debate-which-is-the-best-bet.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.7506
Intel Makes Changes to Technology Organization,Business Wire,"Jul 27, 2020",2020-07-27,Intel Makes Changes to Technology Organization. New Leaders for Key Intel Technology Organizations will Report Directly to CEO Bob Swan; Murthy ...,https://www.businesswire.com/news/home/20200727005752/en/Intel-Makes-Changes-to-Technology-Organization,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel's next desktop processors could keep single-core crown from AMD after all,TechRadar,"Jul 27, 2020",2020-07-27,"Intel's next desktop processors could keep single-core crown from AMD after all. By Bill Thomas July 27, 2020. Intel Rocket Lake might have some major IPC ...",https://www.techradar.com/news/intels-next-desktop-processors-could-keep-single-core-crown-from-amd-after-all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"AMD Biggest Beneficiary of Intel’s 7nm Delay, Says 5-Star Analyst",Yahoo Finance,"Jul 27, 2020",2020-07-27,"Arya pointed out that Intel's product “delay could accelerate AMD market share gains back toward their historical peaks of 20% for PC and 25% servers, up from 17 ...",https://finance.yahoo.com/news/amd-biggest-beneficiary-intel-7nm-065755673.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2023
"Rumors: New Intel iMac coming as soon as this week, redesign unlikely",9to5Mac,"Jul 26, 2020",2020-07-26,"Apple also debuted a new entry-level MacBook Pro, bringing 8th-generation Intel processors, Touch ID, and Touch Bar. The second new rumor this weekend ...",https://9to5mac.com/2020/07/26/new-imac-2020-rumors/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.18181818181818182,0.4772727272727273,0.0
Intel Plunges as It Weighs Exit From Manufacturing Chips,Bloomberg,"Jul 24, 2020",2020-07-24,"Intel's shares tumbled as much as 18% Friday morning. Outsourcing is the norm in the $400 billion industry nowadays, but for 50 years Intel has combined chip ...",https://www.bloomberg.com/news/articles/2020-07-24/intel-considers-what-was-once-heresy-not-manufacturing-chips,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel chip delay forces shift to using more outside factories ...,CNA,"Jul 24, 2020",2020-07-24,"Intel's 7nm delays extend the lead in the smaller, faster chip technology held by Taiwan Semiconductor Manufacturing Co Ltd , which is now expected to remain at ...",https://www.channelnewsasia.com/news/business/intel-chip-delay-forces-shift-to-using-more-outside-factories--shares-drop-12959250,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.275,-0.3182
Intel shares punished after delay to next-gen microchips,Financial Times,"g · Jul 24, 2020",2020-07-24,"“We're not happy, I'm not pleased about our 7nm process performance,” Bob Swan, Intel's chief executive, conceded. But he said that the company had made “ ...",https://www.ft.com/content/29e02e4f-df7f-49d7-8f94-00a5af481909,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4767
"Dow Jones Slumps as Intel Stock Gutted by 7nm Delay, Verizon Gains on Earnings Beat",Motley Fool,"Jul 24, 2020",2020-07-24,"Intel's 10nm process was chronically delayed, and a similar story appears to be playing out with its 7nm process. Rival Advanced Micro Devices has been shipping ...",https://www.fool.com/investing/2020/07/24/dow-jones-slumps-as-intel-stock-gutted-by-7nm-dela.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0258
Intel Stock Falls as Production Issues Overshadow Earnings Beat,Barron's,"Jul 23, 2020",2020-07-23,"The delays raise troubling new questions about the company's continued issues in its once-vaunted manufacturing operations, and complicate the Intel's (ticker: ...",https://www.barrons.com/articles/intel-stock-falls-as-production-issues-overshadow-earnings-beat-51595537849,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Intel stock falls as next generation of chips delayed, sending AMD shares higher",MarketWatch,"Jul 23, 2020",2020-07-23,"On the other hand, AMD shares rallied 8% and American depositary receipts for TSMC rose more than 4% after hours. Intel's Swan said he expects Intel to ship its ...",https://www.marketwatch.com/story/intel-rides-strong-server-pc-sales-to-earnings-beat-and-forecasts-more-but-stock-still-falls-2020-07-23,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.125,0.25,0.0772
AMD Stock Price Surpasses Intel's for First Time in 15 Years,Tom's Hardware,"Jul 23, 2020",2020-07-23,AMD versus Intel: Who will win next week? Shares. Comments (19).,https://www.tomshardware.com/news/amd-stock-price-surpasses-intels-for-first-time-in-15-years,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
New AMD Ryzen 4000 Desktop APUs Up Intel On Integrated ...,CRN,"Jul 21, 2020",2020-07-21,"Robert Hallock, director of technical marketing at AMD, said the company couldn't obtain Intel's new 10th-generation Core processors to test against the Ryzen ...",https://www.crn.com/news/components-peripherals/new-amd-ryzen-4000-desktop-apus-up-intel-on-integrated-graphics,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel Editorial: The Pandemic Drives New Era of Tech ...,Business Wire,"Jul 21, 2020",2020-07-21,"Intel would invest $50 million to combat COVID-19 in ways we knew best: using technology to study and help with the diagnosis of the coronavirus, helping ...",https://www.businesswire.com/news/home/20200721005270/en/Intel-Editorial-The-Pandemic-Drives-New-Era-of-Tech-Collaboration,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel's Mobileye and Ford sign deal on next-generation driving technology,CNBC,"Jul 20, 2020",2020-07-20,"Israel-based Mobileye, which Intel purchased for $15.3 billion in 2017, is considered a leader in advanced driving technology. Ford Driver Assist system ( ...",https://www.cnbc.com/2020/07/20/mobileye-and-ford-partner-on-next-generation-driving-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel share price: Q2 earnings preview,IG,"Jul 20, 2020",2020-07-20,"At the time of writing Intel had a market capitalisation of over US$250 billion. Intel Q1 results at a glance. Looking at Intel's first quarter results, the tech giant posted ...",https://www.ig.com/sg/news-and-trade-ideas/intel-share-price--q2-earnings-preview-200721,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.296
"Tesla’s prayer for profit, earnings tests for Intel and Microsoft highlight first big week of coronavirus-tainted earnings",MarketWatch,"Jul 20, 2020",2020-07-20,"Microsoft reports results Wednesday afternoon and Intel follows a day later. Tesla is expected to show red ink for the second quarter, according to FactSet ...",https://www.marketwatch.com/story/teslas-prayer-for-profit-earnings-tests-for-intel-and-microsoft-highlight-first-big-week-of-coronavirus-tainted-earnings-2020-07-18,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.125,0.21666666666666667,0.6486
"If I Buy A 2020 Intel MacBook Today, Will It Last?",Forbes,"Jul 18, 2020",2020-07-18,"Problem is, Apple recently updated its MacBook Air and MacBook Pro with Intel's newest silicon and thrown in other upgrades like an improved keyboard. That ...",https://www.forbes.com/sites/brookecrothers/2020/07/18/im-worried-about-apple-dropping-intel-if-i-buy-a-2020-macbook-pro-or-macbook-air-today-is-it-a-waste-of-money/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.06666666666666667,0.0
Samsung’s Galaxy Book S is the first laptop with Intel’s new Hybrid processor,The Verge,"Jul 17, 2020",2020-07-17,It's the first device to offer Intel's new “Core processors with Intel Hybrid Technology.” Previous Galaxy Book S models have run on Qualcomm's Snapdragon ...,https://www.theverge.com/2020/7/17/21328470/samsung-galaxy-book-s-intel-hybrid-lakefield-announced-price-release-date,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.19318181818181818,0.3939393939393939,0.0
Disability Equality Index Gives Intel a Score of 100 for Third ...,CSRwire.com,"Jul 17, 2020",2020-07-17,"Disability Equality Index, which provides a comprehensive benchmarking tool for corporations to self-report on their disability policies and practices, gave Intel a ...",https://www.csrwire.com/press_releases/45448-disability-equality-index-gives-intel-a-score-of-100-for-third-year-in-a-row,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Intel teases ‘something big’ for September 2nd, likely 11th Gen processor launch",The Verge,"Jul 15, 2020",2020-07-15,"Intel's event teaser. These chips will be the next iteration of Intel's 10nm+ architecture that shipped on Ice Lake processors, and they should go head-to- ...",https://www.theverge.com/2020/7/15/21325633/intel-11th-gen-tiger-lake-processors-launch-event-date-teaser,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.3666666666666667,-0.296
Singapore Researchers Look to Intel Neuromorphic ...,Business Wire,"Jul 15, 2020",2020-07-15,"--(BUSINESS WIRE)--What's New: Today, two researchers from the National University of Singapore (NUS), who are members of the Intel Neuromorphic Research ...",https://www.businesswire.com/news/home/20200715005068/en/Singapore-Researchers-Look-to-Intel-Neuromorphic-Computing-to-Help-Enable-Robots-That-%E2%80%98Feel%E2%80%99,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
AMD takes on Intel's Xeon chips with Threadripper PRO 3000WX,ZDNet,"Jul 14, 2020",2020-07-14,"AMD takes on Intel's Xeon chips with Threadripper PRO 3000WX. AMD fires another salvo at Intel with the Ryzen Threadripper PRO, a chip designed for ...",https://www.zdnet.com/article/amd-takes-on-intels-xeon-chips-with-threadripper-pro-3000wx/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nvidia overtakes Intel as most valuable U.S. chipmaker,VentureBeat,"Jul 10, 2020",2020-07-10,"(Reuters) — Nvidia has for the first time overtaken Intel as the most valuable U.S. chipmaker. In a semiconductor industry milestone, Nvidia's shares rose 2.3% in ...",https://venturebeat.com/2020/07/10/nvidia-overtakes-intel-as-most-valuable-u-s-chipmaker/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.5256
Nvidia Dethrones Intel as Top US Chipmaker,SDxCentral,"Jul 10, 2020",2020-07-10,"Intel is also increasingly under pressure not just from longtime rivals like AMD, but from chipmakers like Marvell and Ampere, all of which have launched chips ...",https://www.sdxcentral.com/articles/news/nvidia-dethrones-intel-as-top-us-chipmaker/2020/07/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.2023
CPUs Decoded: Understanding Intel’s Microarchitecture Names,How-To Geek,"Jul 10, 2020",2020-07-10,"These code names inevitably become known (Intel does publish them), and, if you do a little research, you'll find they have a lot of significance. In fact, Intel's code ...",https://www.howtogeek.com/680036/cpus-decoded-understanding-intels-microarchitecture-names/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
How Intel Got Blindsided and Lost Apple’s Business - Marker,Marker,"Jul 9, 2020",2020-07-09,"So when little ARM Holdings started challenging mighty Intel's dominance of the market for computer processors in the early 2000s, one might have expected Intel ...",https://marker.medium.com/how-intel-got-blindsided-and-lost-apples-business-3ef204ebc8d4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3182
Nvidia eclipses Intel as most valuable US chipmaker,CNA,"Jul 9, 2020",2020-07-09,"While Intel's stock has lost almost 3per cent in 2020, Nvidia's has surged 68per cent. Investors have been betting that the shift to working remotely because of the ...",https://www.channelnewsasia.com/news/business/nvidia-eclipses-intel-as-most-valuable-us-chipmaker-12915720,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.5256
Where did it all go wrong for Intel?,Financial Times,"Jul 9, 2020",2020-07-09,"First Apple dropped Intel as the supplier of processors for its Mac computers, switching to an in-house chip based on technology from ARM. Low-power chip ...",https://www.ft.com/content/fb2ee190-b1ec-44c0-b10f-8eb185d0fcf1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.5,0.9,-0.4767
Dell’s new XPS desktop has a refreshed design and Intel’s 10th Gen processors,The Verge,"Jul 9, 2020",2020-07-09,The big difference on the inside of the new XPS desktop is the jump to Intel's 10th Gen processors. The most affordable model is $649.99 and is configured with ...,https://www.theverge.com/2020/7/9/21314606/dell-new-xps-desktop-intel-10th-gen-processors-nvidia-rtx-super-price,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Nvidia surpasses Intel as largest U.S. chip maker by market cap,MarketWatch,"Jul 8, 2020",2020-07-08,"Nvidia shares closed up 3.5% at $408.64, giving it a market cap of $251.31 billion, while Intel shares finished up 0.5% at $58.61, giving it a market cap of $248.16 ...",https://www.marketwatch.com/story/nvidia-surpasses-intel-as-largest-us-chip-maker-by-market-cap-2020-07-08,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nvidia Valuation Soars Past Intel on Graphics Chip Boom,Data Center Knowledge,"Jul 8, 2020",2020-07-08,"While Intel's data center business still generates more than $20 billion in annual sales, Nvidia is growing much quicker. Investors have rewarded this fast ...",https://www.datacenterknowledge.com/business/nvidia-valuation-soars-past-intel-graphics-chip-boom,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.25,0.25,0.0
Intel’s Thunderbolt 4 standard looks to raise the bar for USB-C devices,The Verge,"Jul 8, 2020",2020-07-08,"Intel's argument with Thunderbolt 4 looks to answer that by offering features beyond regular USB4 (much as the company had previously done with Thunderbolt 3), ...",https://www.theverge.com/circuitbreaker/2020/7/8/21317513/intel-thunderbolt-4-standard-docks-cables-usb4-accessories-port-usbc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Xiaomi unveils new RedmiBook 16 and RedmiBook 14 II, with Intel and Nvidia power this time - GSMArena.com news",GSMArena.com,"Jul 8, 2020",2020-07-08,"Note that the Intel-powered version costs more. The one with an i5 is CNY 5,000 ($710) while the base i7 one is CNY 5,700 ($810). In both case you get 16 GB ...",https://www.gsmarena.com/xiaomi_unveils_new_redmibook_16_and_redmibook_14_ii_with_intel_and_nvidia_power_this_time-news-44160.php,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Nvidia Is Poised to Be Worth More Than Intel,Barron's,"Jul 8, 2020",2020-07-08,"As Intel's central processing unit performance has plateaued, so has its stock price. Nvidia's (ticker: NVDA) chips, once known for powering videogame graphics, ...",https://www.barrons.com/articles/nvidia-stock-is-poised-to-be-worth-more-than-intel-51594083051,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.4,0.3,0.4404
Nvidia on Cusp of Topping Intel in Market Cap After 70% Gain,Bloomberg,"Jul 7, 2020",2020-07-07,Intel has a market value of $249 billion and its shares are down roughly 2% so far this year. Nvidia's market value is on cusp of topping Intel's for the first time. The ...,https://www.bloomberg.com/news/articles/2020-07-07/nvidia-on-cusp-of-topping-intel-in-market-value-after-70-gain,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5267
Intel Capital latest backer for India's digital future,Capacity Media,"Jul 6, 2020",2020-07-06,"Intel Capital, the investment arm of Intel Corp (NASDAQ: INTC) has joined the growing list of global firms investing in a stake in India's digital future. The American ...",https://www.capacitymedia.com/articles/3825877/intel-capital-latest-to-back-indias-digital-future,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16666666666666666,0.3416666666666666,0.0
Intel to invest US$255 million in Reliance's digital unit Jio ...,CNA,"Jul 3, 2020",2020-07-03,"Reliance Industries Ltd said on Friday that Intel Corp would buy a 0.39per cent stake in its digital unit, Jio Platforms, for 18.95 billion rupees (US$253.55 million).",https://www.channelnewsasia.com/news/business/intel-to-invest-us-255-million-in-reliance-s-digital-unit-jio-platforms-12897104,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel resumes shipment to Chinese server maker Inspur,TechNode,"Jul 3, 2020",2020-07-03,"However, Intel's twist indicates the list has not been turned into an export control list. Inspur has around 37.6% of China's server market in the first quarter of this ...",https://technode.com/2020/07/03/intel-resumes-shipment-to-chinese-server-maker-inspur/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The Intel Lakefield Deep Dive: Everything To Know About the ...,AnandTech,"Jul 2, 2020",2020-07-02,"The new Lakefield design is a sign that Intel is looking into new processor paradigms, such as hybrid processors with different types of cores, but also different ...",https://www.anandtech.com/show/15877/intel-hybrid-cpu-lakefield-all-you-need-to-know,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.4,0.0
