title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Nvidia’s Stock May Slump Despite Blockbuster Quarterly Results,Forbes,"May 21, 2020",2020-05-21,"The shares of Nvidia Corp. (NVDA) are drifting lower in after-hours trading on May 21, following powerful quarterly results, and healthy forward fiscal guidance.",https://www.forbes.com/sites/kramermichael/2020/05/21/nvidias-stock-may-slump-despite-blockbuster-quarterly-results/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4847
Sparsity Augments AI Acceleration on Nvidia's A100 GPU,Electronic Design,"May 20, 2020",2020-05-20,"The A100, based on Nvidia's Ampere architecture, has a bandwidth of 1.5 TB/s. The A100 is based on the company's new Ampere architecture that provides a ...",https://www.electronicdesign.com/technologies/embedded-revolution/article/21131962/sparsity-augments-ai-acceleration-on-nvidias-a100-gpu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nvidia chose AMD over Intel for its most powerful product yet - here’s why,TechRadar,"May 20, 2020",2020-05-20,"Last week, Nvidia made an announcement that shook the industry as for the first time ever, it swept aside its decades-old rivalry with AMD, selecting the EPYC ...",https://www.techradar.com/sg/news/nvidia-chose-amd-for-its-most-powerful-product-yet-heres-why,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.4,0.75,0.4754
"Mervin, Jarvis And Isaac: Highlights From NVIDIA GTC ...",Analytics India Magazine,"May 19, 2020",2020-05-19,NVIDIA's Merlin recommender application framework promises to make GPU-accelerated recommender systems more accessible with an end-to-end pipeline for ...,https://analyticsindiamag.com/nvidia-gtc-keynote-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nvidia unleashes new generation of GPU hardware,Network World,"May 19, 2020",2020-05-19,"The architecture, called Ampere, and its first iteration, the A100 processor, supplant the performance of Nvidia's current Volta architecture, whose V100 chip was ...",https://www.networkworld.com/article/3543958/nvidia-unleashes-new-generation-of-gpu-hardware.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Oracle to offer Nvidia A100 GPUs in its cloud,DatacenterDynamics,"May 18, 2020",2020-05-18,The combination of Nvidia's powerful GPU computing platform with Oracle's bare metal compute infrastructure and low latency RDMA clustered network is ...,https://www.datacenterdynamics.com/en/news/oracle-offer-nvidia-a100-gpus-its-cloud/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
NVIDIA Releases New Artificial Intelligence Hardware,Motley Fool,"May 18, 2020",2020-05-18,"NVIDIA is certainly still a GPU designer, one especially rooted in gaming. However, over the years focus has shifted to software development. The aim is to make a ...",https://www.fool.com/investing/2020/05/18/nvidia-releases-new-artificial-intelligence-hardwa.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.2318181818181818,0.7272727272727273,0.4767
Nvidia stock gains after BMO upgrade says company is 'uniquely positioned',MarketWatch,"May 18, 2020",2020-05-18,"""We believe NVIDIA is uniquely positioned to continue to benefit from a massive shift in the compute landscape."" He said that Nvidia's software architecture and ...",https://www.marketwatch.com/story/nvidia-stock-gains-after-bmo-upgrade-says-company-is-uniquely-positioned-2020-05-18,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.375,1.0,0.34
BMW now working with NVIDIA to advance AI in logistics,Automotive Logistics,"May 18, 2020",2020-05-18,AI components are also being tested at NVIDIA's facility in California. “The use of high-end AI and visualisation technologies to redesign our logistics is ...,https://www.automotivelogistics.media/digital-technology/bmw-now-working-with-nvidia-to-advance-ai-in-logistics/40647.article,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
NVIDIA launches 'world's most advanced AI system' - the DGX A100,DataCenterNews Asia,"May 15, 2020",2020-05-15,"Eight NVIDIA A100 Tensor Core GPUs, delivering 5 petaflops of AI power, with 320GB in total GPU memory with 12.4TB per second in bandwidth. Six NVIDIA ...",https://datacenternews.asia/story/nvidia-launches-world-s-most-advanced-ai-system-the-dgx-a100,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.45,0.55,0.3167
NVIDIA announces new Mellanox SmartNIC for the modern data center,DataCenterNews Asia,"May 15, 2020",2020-05-15,"The NVIDIA Mellanox ConnectX-6 Lx SmartNIC, the 11th generation product in NVIDIA's ConnectX family, will deliver 25/50 gigabits per second through ethernet – ...",https://datacenternews.asia/story/nvidia-announces-new-mellanox-smartnic-for-the-modern-data-center,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.07878787878787878,0.28484848484848485,0.0
NVIDIA EGX Edge AI platform to support large & small business servers,IT Brief Australia,"May 15, 2020",2020-05-15,"NVIDIA's expanded EGX Edge AI platform is making real-time artificial intelligence (AI) capabilities to almost every sector, including manufacturing, retail, ...",https://itbrief.com.au/story/nvidia-egx-edge-ai-platform-to-support-large-small-business-servers,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.017857142857142863,0.41428571428571426,0.4019
"Nvidia unveils Ampere GPU architecture for AI boost, and the first target is coronavirus",MarketWatch,"May 14, 2020",2020-05-14,"Ampere will eventually replace Nvidia's Turing and Volta chips with a single platform that streamlines Nvidia's GPU lineup, Huang said in a pre-briefing with media ...",https://www.marketwatch.com/story/nvidia-unveils-ampere-gpu-architecture-for-ai-boost-and-the-first-target-is-coronavirus-2020-05-14,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.4019
NVIDIA's New Ampere Data Center GPU in Full Production,GlobeNewswire,"May 14, 2020",2020-05-14,"New NVIDIA A100 GPU Boosts AI Training and Inference up to 20x; NVIDIA's First Elastic, Multi-Instance GPU Unifies Data Analytics, Training and Inference;",https://www.globenewswire.com/news-release/2020/05/14/2033550/0/en/NVIDIA-s-New-Ampere-Data-Center-GPU-in-Full-Production.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.12878787878787878,0.36818181818181817,0.0
Nvidia's 5 Biggest GTC 2020 Announcements: From A100 To ...,CRN,"May 14, 2020",2020-05-14,"""NVIDIA A100 GPU is a 20X AI performance leap and an end-to-end machine learning accelerator – from data analytics to training to inference. For the first time, ...",https://www.crn.com/slide-shows/components-peripherals/nvidia-s-5-biggest-gtc-2020-announcements-from-a100-to-smartnics,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Domino Data Lab Joins NVIDIA DGX-Ready Software Program,,"May 14, 2020",2020-05-14,"As part of this program, Domino joins NVIDIA and its partners to further simplify artificial intelligence (AI) infrastructure and help enterprises maximize the full ...",https://www.globenewswire.com/news-release/2020/05/14/2033533/0/en/Domino-Data-Lab-Joins-NVIDIA-DGX-Ready-Software-Program.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
NVIDIA EGX Edge AI Platform Brings Real-Time AI to ...,GlobeNewswire,"May 14, 2020",2020-05-14,"NVIDIA's EGX Edge AI platform transforms a standard server into a mini, cloud-native, secure, AI data center. With our AI application frameworks, companies can ...",https://www.globenewswire.com/news-release/2020/05/14/2033534/0/en/NVIDIA-EGX-Edge-AI-Platform-Brings-Real-Time-AI-to-Manufacturing-Retail-Telco-Healthcare-and-Other-Industries.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"NVIDIA Expands NVIDIA Clara, Adds Global Healthcare ...",GlobeNewswire,"May 14, 2020",2020-05-14,Debuts NVIDIA Clara Guardian to Power Smart Hospitals; Releases New AI Models to Help Better Detect Infection; Breaks Genomics Speed Record in Race to ...,https://www.globenewswire.com/news-release/2020/05/14/2033551/0/en/NVIDIA-Expands-NVIDIA-Clara-Adds-Global-Healthcare-Partners-to-Take-on-COVID-19.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1027
NVIDIA expands its Clara healthcare platform to help ...,Healthcare IT News,"May 14, 2020",2020-05-14,Jointly developed by NVIDIA's applied research team and clinicians and data scientists at the US National Institutes of Health (NIH) through a cooperative research ...,https://www.healthcareitnews.com/news/nvidia-expands-its-clara-healthcare-platform-help-healthcare-partners-take-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4767
"NVIDIA Announces New GPU Architecture, AI Compute ...",,"May 14, 2020",2020-05-14,"For life sciences applications, Kimberly Powell, NVIDIA's vice president of healthcare, shared details about the first NVIDIA DGX A100 installation, a speed record ...",https://www.bio-itworld.com/news/2020/05/14/nvidia-announces-new-gpu-architecture-ai-compute-system-genomics-analysis-record-smart-hospital-platform-more,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
"NVIDIA Accelerates Apache Spark, World's Leading Data ...",GlobeNewswire,"May 14, 2020",2020-05-14,"NVIDIA is collaborating with the open-source community to bring GPU acceleration to Spark 3.0, the world's leading data analytics platform. Open Source ...",https://www.globenewswire.com/news-release/2020/05/14/2033536/0/en/NVIDIA-Accelerates-Apache-Spark-World-s-Leading-Data-Analytics-Platform.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2263
BMW Group Selects NVIDIA to Redefine Factory Logistics,GlobeNewswire,"May 14, 2020",2020-05-14,"“BMW Group's use of NVIDIA's Isaac robotics platform to reimagine their factory is revolutionary,” said Jensen Huang, founder and CEO of NVIDIA. “BMW Group ...",https://www.globenewswire.com/news-release/2020/05/14/2033531/0/en/BMW-Group-Selects-NVIDIA-to-Redefine-Factory-Logistics.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
NVIDIA Announces Industry's First Secure SmartNIC ...,GlobeNewswire,"May 14, 2020",2020-05-14,"“NVIDIA's Mellanox ConnectX-6 Lx enables SmartNIC offloads, including advanced switching and security, in a cost-efficient 25/50GbE solution.” Key Features",https://www.globenewswire.com/news-release/2020/05/14/2033552/0/en/NVIDIA-Announces-Industry-s-First-Secure-SmartNIC-Optimized-for-25G.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.325,0.4666666666666667,0.34
Atos Launches First Supercomputer Equipped with NVIDIA ...,,"May 14, 2020",2020-05-14,"“By integrating the best technologies available, including this latest blade from Atos which includes NVIDIA's powerful A100 GPU into our supercomputer, we are ...",https://www.globenewswire.com/news-release/2020/05/14/2033540/0/en/Atos-Launches-First-Supercomputer-Equipped-with-NVIDIA-A100-GPU.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
Nvidia Cranks Up And Turns Down Its Drive AGX Orin Computers,Forbes,"May 14, 2020",2020-05-14,At the heart of Huang's keynote was the announcement of Nvidia's next-generation graphics processor (GPU) architecture known as Ampere. The Nvidia Drive ...,https://www.forbes.com/sites/samabuelsamid/2020/05/14/nvidia-cranks-up-and-turns-down-its-drive-agx-orin-computers/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15555555555555559,0.2888888888888889,0.0
Nvidia unveils monstrous A100 AI chip with 54 billion transistors and 5 petaflops of performance,VentureBeat,"May 14, 2020",2020-05-14,Nvidia's A100 chip has 54 billion transistors. Image Credit: Nvidia ...,https://venturebeat.com/2020/05/14/nvidia-unveils-monstrous-a100-ai-chip-with-54-billion-transistors-and-5-petaflops-of-performance/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
AMD threatens to wreck Nvidia’s launch party with monster graphics card release,TechRadar,"May 13, 2020",2020-05-13,"AMD threatens to wreck Nvidia's launch party with monster graphics card release. By Darren Allan May 13, 2020. Radeon Pro VII pops out of nowhere – and it's a ...",https://www.techradar.com/sg/news/amd-threatens-to-wreck-nvidias-launch-party-with-monster-graphics-card-release,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4215
"Alienware Laptops Gain 10th Gen Intel CPUs, Options for ...",PCMag.com,"May 13, 2020",2020-05-13,The Dell G3 and G5 will also be receiving Intel's 10th Generation processors. Related. First Tests: Are Nvidia's GeForce RTX Super Laptop Chips a Big Step Up?,https://sea.pcmag.com/desktop-pcs/37367/alienware-laptops-gain-10th-gen-intel-cpus-options-for-nvidia-rtx-super-and-amd-gpus-300hz-displays,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5267
Nvidia stock rises after Wedbush boosts target,MarketWatch,"May 13, 2020",2020-05-13,"""We have previously suggested (and it is now widely expected) that Nvidia will introduce their new Ampere architecture tomorrow during CEO Jensen Huang's ...",https://www.marketwatch.com/story/nvidia-stock-rises-after-wedbush-boosts-target-2020-05-13,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3182
Nvidia Stock Hits Record High After Mellanox Acquisition,Investor's Business Daily,"May 11, 2020",2020-05-11,"The acquisition combines Nvidia's graphics processing unit, or GPU, computing platform with Mellanox's high-speed interconnects. ""We expect data center (31% of ...",https://www.investors.com/news/technology/nvidia-stock-hits-record-high-mellanox-acquisition/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16,0.5399999999999999,0.0
Intel may not be taking on Nvidia and AMD in the desktop graphics battle in 2020,TechRadar,"May 11, 2020",2020-05-11,"Intel may not be taking on Nvidia and AMD in the desktop graphics battle in 2020. By Darren Allan May 11, 2020. Rumor has it that Intel Xe GPU could be laptops- ...",https://www.techradar.com/news/intel-may-not-be-taking-on-nvidia-and-amd-in-the-desktop-graphics-battle-in-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3818
Nvidia’s reportedly readying 5nm graphics cards for 2021 in an effort to crush AMD,TechRadar,"May 7, 2020",2020-05-07,"Nvidia's reportedly readying 5nm graphics cards for 2021 in an effort to crush AMD. By Darren Allan May 07, 2020. The fight is on.",https://www.techradar.com/sg/news/nvidias-reportedly-readying-5nm-graphics-cards-for-2021-in-an-effort-to-crush-amd,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.1531
TSMC obtains major orders for Nvidia next-gen 7nm and 5nm ...,Digitimes,"May 5, 2020",2020-05-05,"Speculation is circulating that Samsung Electronics' 5nm EUV process has attracted orders from Nvidia for its next-generation graphics processor series, but ...",https://www.digitimes.com/news/a20200505PD209.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0625,0.5,0.0
"Report: Nvidia Places 7nm, 5nm Orders for Next-Gen Ampere, Hopper Graphics Cards",Tom's Hardware,"May 5, 2020",2020-05-05,"Citing unnamed sources familiar with the matter, DigiTimes said TSMC will continue being Nvidia's main source of chips for the upcoming GPUs, which shouldn't ...",https://www.tomshardware.com/news/nvidia-ampere-hopper-release-graphics-cards,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
TSMC retreives substantial orders from NVIDIA for 5nm and ...,guru3d.com,"May 5, 2020",2020-05-05,"This round its Digitimes that spreads the word that TSMC obtained major orders from Nvidia for their next-gen 7nm and 5nm GPUs, sources claim that is.",https://www.guru3d.com/news-story/tsmc-retreives-substantial-orders-from-nvidia-for-5nm-and-7nm-gpus.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2023
Nvidia acquires Cumulus Networks,TechCrunch,"May 4, 2020",2020-05-04,"In comparison, Nvidia's revenue from gaming was just under $1.5 billion. “With Cumulus, NVIDIA can innovate and optimize across the entire networking stack ...",https://techcrunch.com/2020/05/04/nvidia-acquires-cumulus-networks/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Nvidia GeForce Now gets DLSS 2.0 for smoother ray-traced gaming, starting with Control",TechRadar,"May 4, 2020",2020-05-04,DLSS 2.0 uses RT cores (the dedicated ray-tracing hardware in Nvidia's RTX GPUs) to deliver smoother frame rates with games that have been coded to support ...,https://www.techradar.com/sg/news/nvidia-geforce-now-gets-dlss-20-for-smoother-ray-traced-gaming-starting-with-control,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,0.0
HP’s new Omen gaming desktops get a glow up,The Verge,"May 4, 2020",2020-05-04,"Opting for an Intel Core i5-10600K processor and Nvidia's GeForce GTX 1660 Ti graphics card bumps the price up to $1,299.99, though the build is otherwise ...",https://www.theverge.com/2020/5/4/21242885/hp-omen-25l-30l-gaming-desktop-pc-games-intel-amd-nvidia-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Core Scientific introduces The Cloud for Data Scientists at ...,PRNewswire,"May 4, 2020",2020-05-04,"NetApp and NVIDIA power this Core Scientific AI platform and Equinix delivers it."" ""Enterprises everywhere want to infuse their business with AI, but many lack the ...",https://www.prnewswire.com/news-releases/core-scientific-introduces-the-cloud-for-data-scientists-at-equinix--powered-by-nvidia-and-netapp-301051717.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nvidia’s top scientist develops open-source ventilator that can be built with $400 in readily available parts,TechCrunch,"May 1, 2020",2020-05-01,Nvidia Chief Scientist Bill Dally has released an open-source ventilator hardware design he developed in order to address the shortage resulting from the global ...,https://techcrunch.com/2020/05/01/nvidias-top-scientist-develops-open-source-ventilator-that-can-be-built-with-400-in-readily-available-parts/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.45,0.45,0.2023
